time,epoch,num_iter,loss
11-13_17:12,58,25849,0.38220869787037376
11-13_17:13,58,25869,0.371260534475247
11-13_17:13,58,25889,0.3731755129992961
11-13_17:13,58,25909,0.37886764764785763
11-13_17:13,58,25929,0.3694701390961806
11-13_17:13,58,25949,0.3662097815956388
11-13_17:14,58,25969,0.3665320365689695
11-13_17:14,58,25989,0.363983983712064
11-13_17:14,58,26009,0.36094194002449514
11-13_17:14,58,26029,0.3578627422451973
11-13_17:14,58,26049,0.35731259236733126
11-13_17:15,58,26069,0.3544940466491077
11-13_17:15,58,26089,0.353466300506677
11-13_17:15,58,26109,0.3531778205434481
11-13_17:15,58,26129,0.353768467810005
11-13_17:15,58,26149,0.35193729755633013
11-13_17:16,58,26169,0.354296025344067
11-13_17:16,58,26189,0.35348870189566345
11-13_17:16,58,26209,0.3508463033288715
11-13_17:16,58,26229,0.34880642057174704
11-13_17:16,58,26249,0.3510722723874175
11-13_17:17,59,26274,0.39221948310732846
11-13_17:17,59,26294,0.3783041734248401
11-13_17:18,59,26314,0.3599091857671738
11-13_17:18,59,26334,0.35351040624082086
11-13_17:18,59,26354,0.3549560683965682
11-13_17:18,59,26374,0.35060277990996813
11-13_17:18,59,26394,0.35381175364766787
11-13_17:19,59,26414,0.3528523034416137
11-13_17:19,59,26434,0.35434028936756967
11-13_17:19,59,26454,0.3501710902154444
11-13_17:19,59,26474,0.34647458127953773
11-13_17:19,59,26494,0.346748925372958
11-13_17:20,59,26514,0.34748684494541215
11-13_17:20,59,26534,0.3475380440375632
11-13_17:20,59,26554,0.3499347928166387
11-13_17:20,59,26574,0.351189571432769
11-13_17:20,59,26594,0.35161535143852213
11-13_17:21,59,26614,0.3510894659906625
11-13_17:21,59,26634,0.35105591498707467
11-13_17:21,59,26654,0.35058806665241715
11-13_17:21,59,26674,0.34996468531233915
11-13_17:21,59,26694,0.35000840361145413
11-13_17:22,60,26719,0.3508445054292679
11-13_17:22,60,26739,0.34855103865265846
11-13_17:23,60,26759,0.3542890901366869
11-13_17:23,60,26779,0.34576214402914035
11-13_17:23,60,26799,0.34743489533662786
11-13_17:23,60,26819,0.34332846403121947
11-13_17:23,60,26839,0.3457268540348326
11-13_17:24,60,26859,0.34385870071128016
11-13_17:24,60,26879,0.34658419208394153
11-13_17:24,60,26899,0.34287619926035406
11-13_17:24,60,26919,0.3450470421124589
11-13_17:24,60,26939,0.34488626600553585
11-13_17:25,60,26959,0.34484214392992163
11-13_17:25,60,26979,0.4104576167783566
11-13_17:25,60,26999,0.40478539918859785
11-13_17:25,60,27019,0.39977426226250823
11-13_17:25,60,27039,0.39399772067280375
11-13_17:26,60,27059,0.39308613116542496
11-13_17:26,60,27079,0.3915469395486931
11-13_17:26,60,27099,0.3880616292357444
11-13_17:26,60,27119,0.38544937276414454
11-13_17:26,60,27139,0.3822253545576874
11-13_17:27,61,27164,0.3385360173881054
11-13_17:28,61,27184,0.34523059092462066
11-13_17:28,61,27204,0.34420598223805426
11-13_17:28,61,27224,0.3368534579873084
11-13_17:28,61,27244,0.34004176229238503
11-13_17:28,61,27264,0.33821022547781476
11-13_17:28,61,27284,0.3377266536865915
11-13_17:29,61,27304,0.3428734688088298
11-13_17:29,61,27324,0.33654025652342373
11-13_17:29,61,27344,0.3409148075431585
11-13_17:29,61,27364,0.338939463889057
11-13_17:29,61,27384,0.33866094878564285
11-13_17:30,61,27404,0.3374271406004063
11-13_17:30,61,27424,0.3369992113006967
11-13_17:30,61,27444,0.3375587097803753
11-13_17:30,61,27464,0.33712128531187785
11-13_17:30,61,27484,0.33483239364098116
11-13_17:31,61,27504,0.3357079318828054
11-13_17:31,61,27524,0.33470937295963893
11-13_17:31,61,27544,0.3326086840033531
11-13_17:31,61,27564,0.33444860261820597
11-13_17:31,61,27584,0.3341784977777436
11-13_17:32,62,27609,0.3235523909330367
11-13_17:33,62,27629,0.3206180240958929
11-13_17:33,62,27649,0.32288814609249444
11-13_17:33,62,27669,0.3231704451143742
11-13_17:33,62,27689,0.3222826628386975
11-13_17:33,62,27709,0.32416109132270027
11-13_17:34,62,27729,0.3267046654863018
11-13_17:34,62,27749,0.32914776867255574
11-13_17:34,62,27769,0.3284150785870023
11-13_17:34,62,27789,0.3327441815286875
11-13_17:34,62,27809,0.3325241550125861
11-13_17:35,62,27829,0.33581988203028845
11-13_17:35,62,27849,0.3355197615348376
11-13_17:35,62,27869,0.3368585473192589
11-13_17:35,62,27889,0.33499829505880674
11-13_17:35,62,27909,0.3341523747658357
11-13_17:36,62,27929,0.3342023970230538
11-13_17:36,62,27949,0.3339898432087569
11-13_17:36,62,27969,0.33362766674866823
11-13_17:36,62,27989,0.3329611399210991
11-13_17:36,62,28009,0.33276164001297404
11-13_17:36,62,28029,0.3334247815168719
11-13_17:37,63,28054,0.3264412354677915
11-13_17:38,63,28074,0.32479222435504196
11-13_17:38,63,28094,0.33422422794004275
11-13_17:38,63,28114,0.3436676490120588
11-13_17:38,63,28134,0.3398837260156869
11-13_17:38,63,28154,0.3317562387014428
11-13_17:39,63,28174,0.33084406879331374
11-13_17:39,63,28194,0.3303107996936885
11-13_17:39,63,28214,0.3279140878882672
11-13_17:39,63,28234,0.3305708635598419
11-13_17:39,63,28254,0.3315400379625231
11-13_17:39,63,28274,0.3312330041080711
11-13_17:40,63,28294,0.3325583472847936
11-13_17:40,63,28314,0.3346969359155209
11-13_17:40,63,28334,0.3346328032513457
11-13_17:40,63,28354,0.3353348474018273
11-13_17:40,63,28374,0.33752488673609826
11-13_17:41,63,28394,0.3374447994348073
11-13_17:41,63,28414,0.33824571402449327
11-13_17:41,63,28434,0.3356912063807246
11-13_17:41,63,28454,0.3363949350657914
11-13_17:41,63,28474,0.33630612374029345
11-13_17:42,64,28499,0.3554604008793831
11-13_17:43,64,28519,0.32862282134592535
11-13_17:43,64,28539,0.3316479342679183
11-13_17:43,64,28559,0.3349457141011954
11-13_17:43,64,28579,0.33865549385547644
11-13_17:43,64,28599,0.3428954572727282
11-13_17:43,64,28619,0.34127326426761473
11-13_17:44,64,28639,0.34136854363605373
11-13_17:44,64,28659,0.33987202172478037
11-13_17:44,64,28679,0.3361065872758624
11-13_17:44,64,28699,0.3385310164229433
11-13_17:44,64,28719,0.336546772997826
11-13_17:45,64,28739,0.3409853906872178
11-13_17:45,64,28759,0.34325452502816883
11-13_17:45,64,28779,0.34230269603431196
11-13_17:45,64,28799,0.3432144581107421
11-13_17:45,64,28819,0.3427730347084647
11-13_17:46,64,28839,0.34180407960795695
11-13_17:46,64,28859,0.3402999914986525
11-13_17:46,64,28879,0.33848723707720646
11-13_17:46,64,28899,0.3381715485914833
11-13_17:46,64,28919,0.33844183458184657
11-13_17:47,65,28944,0.3591806970536709
11-13_17:48,65,28964,0.3431994460523129
11-13_17:48,65,28984,0.3363886199891567
11-13_17:48,65,29004,0.3293743209913373
11-13_17:48,65,29024,0.3302781341969967
11-13_17:48,65,29044,0.3334034092724323
11-13_17:49,65,29064,0.33186861308557647
11-13_17:49,65,29084,0.3331165042705834
11-13_17:49,65,29104,0.33057439972956976
11-13_17:49,65,29124,0.3336985059827567
11-13_17:49,65,29144,0.3318483016030356
11-13_17:50,65,29164,0.3309543850521247
11-13_17:50,65,29184,0.3316223627672746
11-13_17:50,65,29204,0.33229984508029053
11-13_17:50,65,29224,0.33207634304960565
11-13_17:50,65,29244,0.33076482443138955
11-13_17:51,65,29264,0.33132412849980236
11-13_17:51,65,29284,0.33188193966117163
11-13_17:51,65,29304,0.33245992174274036
11-13_17:51,65,29324,0.3311018114909529
11-13_17:51,65,29344,0.33230676814204163
11-13_17:51,65,29364,0.33409427963197236
11-13_17:52,66,29389,0.3081202287226915
11-13_17:53,66,29409,0.31935451570898293
11-13_17:53,66,29429,0.33017204217612744
11-13_17:53,66,29449,0.3307733098976315
11-13_17:53,66,29469,0.32891834013164056
11-13_17:53,66,29489,0.33115111620475857
11-13_17:54,66,29509,0.3286575036921673
11-13_17:54,66,29529,0.32454698239453156
11-13_17:54,66,29549,0.3247056463940278
11-13_17:54,66,29569,0.32901012312620903
11-13_17:54,66,29589,0.33175404562868877
11-13_17:55,66,29609,0.3347200018974644
11-13_17:55,66,29629,0.334748194452662
11-13_17:55,66,29649,0.33675697778484687
11-13_17:55,66,29669,0.3371087733159467
11-13_17:55,66,29689,0.33747525175567755
11-13_17:55,66,29709,0.3372361147885817
11-13_17:56,66,29729,0.3380932394208183
11-13_17:56,66,29749,0.3374794542201259
11-13_17:56,66,29769,0.3374163594283167
11-13_17:56,66,29789,0.33641286004512116
11-13_17:56,66,29809,0.33613828337666696
11-13_17:57,67,29834,0.3283139735460282
11-13_17:58,67,29854,0.3376360349357128
11-13_17:58,67,29874,0.3381514879564445
11-13_17:58,67,29894,0.33281083088368185
11-13_17:58,67,29914,0.3368348049372435
11-13_17:58,67,29934,0.33859143511702633
11-13_17:59,67,29954,0.3369914186320136
11-13_17:59,67,29974,0.3364744680467994
11-13_17:59,67,29994,0.33921663392749113
11-13_17:59,67,30014,0.33985087003558895
11-13_17:59,67,30034,0.3391152604398403
11-13_17:59,67,30054,0.33546876991167673
11-13_18:00,67,30074,0.3367636118657314
11-13_18:00,67,30094,0.3355213541803615
11-13_18:00,67,30114,0.33293099574744706
11-13_18:00,67,30134,0.33438909340184175
11-13_18:00,67,30154,0.33445281598936094
11-13_18:01,67,30174,0.335604821373191
11-13_18:01,67,30194,0.33661281076308913
11-13_18:01,67,30214,0.3361691935919223
11-13_18:01,67,30234,0.3378014640261726
11-13_18:01,67,30254,0.33539235896684877
11-13_18:02,68,30279,0.3528740264475346
11-13_18:03,68,30299,0.32790000401437286
11-13_18:03,68,30319,0.32200438107053453
11-13_18:03,68,30339,0.31612626928836124
11-13_18:03,68,30359,0.32167344033718126
11-13_18:03,68,30379,0.3202236105998359
11-13_18:04,68,30399,0.32716690823435807
11-13_18:04,68,30419,0.3244718381203712
11-13_18:04,68,30439,0.3246751226484776
11-13_18:04,68,30459,0.3276958859711886
11-13_18:04,68,30479,0.32756514616987925
11-13_18:05,68,30499,0.3284590138122438
11-13_18:05,68,30519,0.32755767299005595
11-13_18:05,68,30539,0.3262838544324038
11-13_18:05,68,30559,0.3247648859769104
11-13_18:05,68,30579,0.32492861233185955
11-13_18:06,68,30599,0.32553228001822415
11-13_18:06,68,30619,0.3261029749487835
11-13_18:06,68,30639,0.3265868732607677
11-13_18:06,68,30659,0.32818085459992274
11-13_18:06,68,30679,0.32841513172856385
11-13_18:07,68,30699,0.3272136143493381
11-13_18:07,69,30724,0.31218410581350325
11-13_18:08,69,30744,0.31592974103987215
11-13_18:08,69,30764,0.3147526351114113
11-13_18:08,69,30784,0.3276157414540647
11-13_18:08,69,30804,0.32806638777256003
11-13_18:08,69,30824,0.32683729094763586
11-13_18:09,69,30844,0.3245748111179896
11-13_18:09,69,30864,0.32562307221814973
11-13_18:09,69,30884,0.32933940928843275
11-13_18:09,69,30904,0.3270660670474171
11-13_18:09,69,30924,0.3277681175619363
11-13_18:10,69,30944,0.32809529878819965
11-13_18:10,69,30964,0.3272514925839807
11-13_18:10,69,30984,0.3231683118268845
11-13_18:10,69,31004,0.3239381230622528
11-13_18:10,69,31024,0.32208979090210016
11-13_18:10,69,31044,0.3211390647598922
11-13_18:11,69,31064,0.32197624881648323
11-13_18:11,69,31084,0.32125789007466055
11-13_18:11,69,31104,0.31968704720959035
11-13_18:11,69,31124,0.3215069813210336
11-13_18:11,69,31144,0.3197864313186566
11-13_18:12,70,31169,0.3244434744119644
11-13_18:13,70,31189,0.3084933325648308
11-13_18:13,70,31209,0.3210056881109874
11-13_18:13,70,31229,0.3188541693612932
11-13_18:13,70,31249,0.3207406426966189
11-13_18:13,70,31269,0.3240244941165048
11-13_18:14,70,31289,0.3170204204640218
11-13_18:14,70,31309,0.3138438410591334
11-13_18:14,70,31329,0.3106561635517412
11-13_18:14,70,31349,0.311687149219215
11-13_18:14,70,31369,0.3139900896698236
11-13_18:15,70,31389,0.31537920543923964
11-13_18:15,70,31409,0.3171643272901955
11-13_18:15,70,31429,0.3173353168049028
11-13_18:15,70,31449,0.3173806137343246
11-13_18:15,70,31469,0.3191774551291018
11-13_18:16,70,31489,0.3225658527630215
11-13_18:16,70,31509,0.32214509964817084
11-13_18:16,70,31529,0.3229125159351447
11-13_18:16,70,31549,0.32383705735206586
11-13_18:16,70,31569,0.3247521562590483
11-13_18:17,70,31589,0.3258347860452803
11-13_18:17,71,31614,0.2711738064885139
11-13_18:18,71,31634,0.29968202896416185
11-13_18:18,71,31654,0.3108138869206111
11-13_18:18,71,31674,0.3226320380344986
11-13_18:18,71,31694,0.32074933350086215
11-13_18:18,71,31714,0.3194910410791636
11-13_18:19,71,31734,0.31945404186844834
11-13_18:19,71,31754,0.320057548955083
11-13_18:19,71,31774,0.32145495447847583
11-13_18:19,71,31794,0.319810416996479
11-13_18:19,71,31814,0.3189990346404641
11-13_18:20,71,31834,0.3165175821942589
11-13_18:20,71,31854,0.317399015535529
11-13_18:20,71,31874,0.31972618600619707
11-13_18:20,71,31894,0.3204356332868339
11-13_18:20,71,31914,0.32045726401265734
11-13_18:21,71,31934,0.3228086590109504
11-13_18:21,71,31954,0.3251386128986878
11-13_18:21,71,31974,0.32567833013048325
11-13_18:21,71,31994,0.32525799909606606
11-13_18:21,71,32014,0.32360781521669485
11-13_18:21,71,32034,0.32152718202295655
11-13_18:22,72,32059,0.33015852048993116
11-13_18:23,72,32079,0.3143256291747094
11-13_18:23,72,32099,0.31136326665679637
11-13_18:23,72,32119,0.31149558294564506
11-13_18:23,72,32139,0.3120568470656874
11-13_18:23,72,32159,0.31538319401443027
11-13_18:24,72,32179,0.31414463605199566
11-13_18:24,72,32199,0.31811720589175846
11-13_18:24,72,32219,0.31452811103728107
11-13_18:24,72,32239,0.3152579971402886
11-13_18:24,72,32259,0.31540107327428774
11-13_18:24,72,32279,0.31427292954176683
11-13_18:25,72,32299,0.3143605291843416
11-13_18:25,72,32319,0.31822117359510516
11-13_18:25,72,32339,0.3180009355147681
11-13_18:25,72,32359,0.31770895319059494
11-13_18:25,72,32379,0.31699116159887863
11-13_18:26,72,32399,0.3174749981198045
11-13_18:26,72,32419,0.31717172841492436
11-13_18:26,72,32439,0.31532784756273025
11-13_18:26,72,32459,0.3177230818285828
11-13_18:26,72,32479,0.31533719975162633
11-13_18:27,73,32504,0.3002755511552096
11-13_18:27,73,32524,0.3200735514983535
11-13_18:28,73,32544,0.31680353470146655
11-13_18:28,73,32564,0.3190510430373252
11-13_18:28,73,32584,0.31886064164340483
11-13_18:28,73,32604,0.3219962391381461
11-13_18:28,73,32624,0.3234106630619082
11-13_18:29,73,32644,0.3201414332259445
11-13_18:29,73,32664,0.3187648268623483
11-13_18:29,73,32684,0.31882764786481843
11-13_18:29,73,32704,0.31723209897225546
11-13_18:29,73,32724,0.31615016826738906
11-13_18:30,73,32744,0.31965228155828423
11-13_18:30,73,32764,0.3203667977824806
11-13_18:30,73,32784,0.318696928496162
11-13_18:30,73,32804,0.31937084526289244
11-13_18:30,73,32824,0.32055938745684476
11-13_18:31,73,32844,0.31962478146370904
11-13_18:31,73,32864,0.31972956682898496
11-13_18:31,73,32884,0.3199519156105817
11-13_18:31,73,32904,0.3200397304658379
11-13_18:31,73,32924,0.31896361459723926
11-13_18:32,74,32949,0.34452096223831175
11-13_18:32,74,32969,0.32338120825588695
11-13_18:33,74,32989,0.32249008168776827
11-13_18:33,74,33009,0.321019035205245
11-13_18:33,74,33029,0.3189987526834011
11-13_18:33,74,33049,0.3236843053251506
11-13_18:33,74,33069,0.32438121230474537
11-13_18:34,74,33089,0.3184234446380287
11-13_18:34,74,33109,0.32107225230170605
11-13_18:34,74,33129,0.32040879916399717
11-13_18:34,74,33149,0.31777273189615113
11-13_18:34,74,33169,0.31741349340106045
11-13_18:35,74,33189,0.31934432143775304
11-13_18:35,74,33209,0.31978515814989794
11-13_18:35,74,33229,0.31825836785137646
11-13_18:35,74,33249,0.3178743690485134
11-13_18:35,74,33269,0.3184739432571565
11-13_18:36,74,33289,0.3180667775372663
11-13_18:36,74,33309,0.31786882418550944
11-13_18:36,74,33329,0.3194993322342634
11-13_18:36,74,33349,0.3172709746729761
11-13_18:36,74,33369,0.3179757441648028
11-13_18:37,75,33394,0.2846713297069073
11-13_18:37,75,33414,0.3084253642708063
11-13_18:38,75,33434,0.30654680853088695
11-13_18:38,75,33454,0.3175585068762303
11-13_18:38,75,33474,0.32119624570012095
11-13_18:38,75,33494,0.3198251048723857
11-13_18:38,75,33514,0.3263434438833169
11-13_18:39,75,33534,0.32177335172891613
11-13_18:39,75,33554,0.31961591773562975
11-13_18:39,75,33574,0.31697351723909395
11-13_18:39,75,33594,0.31468098918822696
11-13_18:39,75,33614,0.314094290106247
11-13_18:39,75,33634,0.31627133543101654
11-13_18:40,75,33654,0.31970474520432113
11-13_18:40,75,33674,0.3199863634258509
11-13_18:40,75,33694,0.31743572850245977
11-13_18:40,75,33714,0.31954589615411605
11-13_18:40,75,33734,0.317420397305654
11-13_18:41,75,33754,0.31682038085633185
11-13_18:41,75,33774,0.3152649298496542
11-13_18:41,75,33794,0.3141738670922458
11-13_18:41,75,33814,0.3138949314978987
11-13_18:42,76,33839,0.2926383398473263
11-13_18:42,76,33859,0.2931141234934329
11-13_18:42,76,33879,0.29785886580745385
11-13_18:43,76,33899,0.3075716627761722
11-13_18:43,76,33919,0.30763167291879656
11-13_18:43,76,33939,0.31251600657900175
11-13_18:43,76,33959,0.3079251038176673
11-13_18:43,76,33979,0.3073067253455519
11-13_18:44,76,33999,0.3021101535608371
11-13_18:44,76,34019,0.30123193789273495
11-13_18:44,76,34039,0.30160513144325124
11-13_18:44,76,34059,0.3063541682747503
11-13_18:44,76,34079,0.30461682364917725
11-13_18:45,76,34099,0.3042602001024145
11-13_18:45,76,34119,0.303925276597341
11-13_18:45,76,34139,0.3032554330769927
11-13_18:45,76,34159,0.3038980449823774
11-13_18:45,76,34179,0.30647082225316113
11-13_18:46,76,34199,0.3060295900624049
11-13_18:46,76,34219,0.30704754628241054
11-13_18:46,76,34239,0.3089923850837207
11-13_18:46,76,34259,0.30807724381712337
11-13_18:47,77,34284,0.2644146434962749
11-13_18:47,77,34304,0.29761314243078235
11-13_18:48,77,34324,0.2966521807014943
11-13_18:48,77,34344,0.30953053766861566
11-13_18:48,77,34364,0.30777303375303755
11-13_18:48,77,34384,0.305211554033061
11-13_18:48,77,34404,0.30136015079915535
11-13_18:49,77,34424,0.2995297891553493
11-13_18:49,77,34444,0.29795734186967227
11-13_18:49,77,34464,0.30355320692062393
11-13_18:49,77,34484,0.3023963202129714
11-13_18:49,77,34504,0.29989728319148246
11-13_18:50,77,34524,0.3034150705887722
11-13_18:50,77,34544,0.30335063646946653
11-13_18:50,77,34564,0.3038754622141521
11-13_18:50,77,34584,0.30420723059214666
11-13_18:50,77,34604,0.30596693473703734
11-13_18:50,77,34624,0.3058653451502324
11-13_18:51,77,34644,0.30631900876760493
11-13_18:51,77,34664,0.30809778723865766
11-13_18:51,77,34684,0.30746966032754824
11-13_18:51,77,34704,0.3084385733035478
11-13_18:52,78,34729,0.31763368397951125
11-13_18:52,78,34749,0.3121596120297909
11-13_18:53,78,34769,0.30817451054851214
11-13_18:53,78,34789,0.3108576698228716
11-13_18:53,78,34809,0.3059517548978328
11-13_18:53,78,34829,0.30548773258924466
11-13_18:53,78,34849,0.3083981961011886
11-13_18:53,78,34869,0.306972793675959
11-13_18:54,78,34889,0.30951348745988466
11-13_18:54,78,34909,0.30712962437421076
11-13_18:54,78,34929,0.30474090139296917
11-13_18:54,78,34949,0.3045614797311524
11-13_18:54,78,34969,0.30621666338008174
11-13_18:55,78,34989,0.3072857295029928
11-13_18:55,78,35009,0.3071055811891952
11-13_18:55,78,35029,0.3073186869034543
11-13_18:55,78,35049,0.30655307750053257
11-13_18:55,78,35069,0.30995530649605724
11-13_18:56,78,35089,0.30997116873530967
11-13_18:56,78,35109,0.3085143951140345
11-13_18:56,78,35129,0.30866736668561184
11-13_18:56,78,35149,0.308554730462757
11-13_18:57,79,35174,0.2868734166026115
11-13_18:57,79,35194,0.2880560055375099
11-13_18:57,79,35214,0.30255020583669345
11-13_18:58,79,35234,0.3016718920320272
11-13_18:58,79,35254,0.29880037099122997
11-13_18:58,79,35274,0.29768795128911724
11-13_18:58,79,35294,0.29880818612873544
11-13_18:58,79,35314,0.294639367936179
11-13_18:59,79,35334,0.29510502115719844
11-13_18:59,79,35354,0.29908620093017807
11-13_18:59,79,35374,0.2988340270451522
11-13_18:59,79,35394,0.29875366970275824
11-13_18:59,79,35414,0.29760794728421247
11-13_19:00,79,35434,0.29649032984993295
11-13_19:00,79,35454,0.29930068614582234
11-13_19:00,79,35474,0.3003393801627681
11-13_19:00,79,35494,0.3016648366389906
11-13_19:00,79,35514,0.30494400968568197
11-13_19:01,79,35534,0.30478407566092525
11-13_19:01,79,35554,0.30560049554333096
11-13_19:01,79,35574,0.30568178056606227
11-13_19:01,79,35594,0.30458404846828097
11-13_19:02,80,35619,0.2993995599448681
11-13_19:02,80,35639,0.30355787128210066
11-13_19:02,80,35659,0.3007949660221736
11-13_19:03,80,35679,0.3059924312867224
11-13_19:03,80,35699,0.30763368196785446
11-13_19:03,80,35719,0.31244094837456937
11-13_19:03,80,35739,0.31047849256013116
11-13_19:03,80,35759,0.3084986534435301
11-13_19:04,80,35779,0.30654509452482054
11-13_19:04,80,35799,0.30580310020595786
11-13_19:04,80,35819,0.3043476022102615
11-13_19:04,80,35839,0.3025226385022202
11-13_19:04,80,35859,0.30526724136792693
11-13_19:05,80,35879,0.30501210604395185
11-13_19:05,80,35899,0.3060281305511791
11-13_19:05,80,35919,0.30464586662128557
11-13_19:05,80,35939,0.3043106505976004
11-13_19:05,80,35959,0.3045428976416588
11-13_19:06,80,35979,0.3061711312908876
11-13_19:06,80,35999,0.3079006387293339
11-13_19:06,80,36019,0.3058663288929633
11-13_19:06,80,36039,0.3054911294274709
11-13_19:07,81,36064,0.32215104848146436
11-13_19:07,81,36084,0.31242247521877287
11-13_19:07,81,36104,0.3141013336678345
11-13_19:08,81,36124,0.3039817861281335
11-13_19:08,81,36144,0.2991135973483323
11-13_19:08,81,36164,0.2993634318312008
11-13_19:08,81,36184,0.2992427475750445
11-13_19:08,81,36204,0.299376603309065
11-13_19:09,81,36224,0.3015070886247688
11-13_19:09,81,36244,0.30206950016319756
11-13_19:09,81,36264,0.29999925318089404
11-13_19:09,81,36284,0.3041632936025661
11-13_19:09,81,36304,0.30279876475150785
11-13_19:09,81,36324,0.299975880767618
11-13_19:10,81,36344,0.3033773451546829
11-13_19:10,81,36364,0.30453619793988773
11-13_19:10,81,36384,0.3052877716281836
11-13_19:10,81,36404,0.3059360307537848
11-13_19:10,81,36424,0.30340833946278223
11-13_19:11,81,36444,0.3054086323082447
11-13_19:11,81,36464,0.30632877637233064
11-13_19:11,81,36484,0.30525485680184605
11-13_19:12,82,36509,0.32909436598420144
11-13_19:12,82,36529,0.305658020451665
11-13_19:12,82,36549,0.3000742154816787
11-13_19:13,82,36569,0.3085279512219132
11-13_19:13,82,36589,0.30904928363859663
11-13_19:13,82,36609,0.3102770545209448
11-13_19:13,82,36629,0.3130353581160307
11-13_19:13,82,36649,0.3073197089601308
11-13_19:14,82,36669,0.3033087912533019
11-13_19:14,82,36689,0.302337416447699
11-13_19:14,82,36709,0.3044614159586754
11-13_19:14,82,36729,0.3057695842968919
11-13_19:14,82,36749,0.3076147828824244
11-13_19:15,82,36769,0.3081327436491846
11-13_19:15,82,36789,0.307134806687633
11-13_19:15,82,36809,0.30397373021114604
11-13_19:15,82,36829,0.3029982127906643
11-13_19:15,82,36849,0.30237924885004724
11-13_19:16,82,36869,0.30119215946056316
11-13_19:16,82,36889,0.3002786388061937
11-13_19:16,82,36909,0.3009366033510081
11-13_19:16,82,36929,0.30000889512964246
11-13_19:17,83,36954,0.27704557850956923
11-13_19:17,83,36974,0.2938742168247701
11-13_19:17,83,36994,0.3040273795525233
11-13_19:18,83,37014,0.3047392290085553
11-13_19:18,83,37034,0.3028072138875722
11-13_19:18,83,37054,0.29825177819778514
11-13_19:18,83,37074,0.29899306951888965
11-13_19:18,83,37094,0.30487515744753185
11-13_19:19,83,37114,0.3015479291064872
11-13_19:19,83,37134,0.302671676389873
11-13_19:19,83,37154,0.3022860330275514
11-13_19:19,83,37174,0.3020744988384345
11-13_19:19,83,37194,0.3020364395414406
11-13_19:19,83,37214,0.30138063087527234
11-13_19:20,83,37234,0.30208104319870477
11-13_19:20,83,37254,0.3027271423721687
11-13_19:20,83,37274,0.3007970792624881
11-13_19:20,83,37294,0.3009172695171502
11-13_19:20,83,37314,0.3028844353987982
11-13_19:21,83,37334,0.3027336349897086
11-13_19:21,83,37354,0.3040720338800123
11-13_19:21,83,37374,0.3030456660654056
11-13_19:22,84,37399,0.3099894769489765
11-13_19:22,84,37419,0.3004869896918535
11-13_19:22,84,37439,0.3041694335639476
11-13_19:22,84,37459,0.3065229415893554
11-13_19:23,84,37479,0.310343395769596
11-13_19:23,84,37499,0.31017550714313974
11-13_19:23,84,37519,0.313118343161685
11-13_19:23,84,37539,0.3080564592499285
11-13_19:23,84,37559,0.3058562616507212
11-13_19:24,84,37579,0.3059155586361884
11-13_19:24,84,37599,0.30784451941197555
11-13_19:24,84,37619,0.30721648093312964
11-13_19:24,84,37639,0.308047265330186
11-13_19:24,84,37659,0.30579585651201846
11-13_19:25,84,37679,0.30638969237605707
11-13_19:25,84,37699,0.3041198463644831
11-13_19:25,84,37719,0.3039895683088722
11-13_19:25,84,37739,0.3023692638923723
11-13_19:25,84,37759,0.30144296296333
11-13_19:26,84,37779,0.3018245718628167
11-13_19:26,84,37799,0.3015208984769525
11-13_19:26,84,37819,0.30040264261717137
11-13_19:27,85,37844,0.3060277886688709
11-13_19:27,85,37864,0.31369925290346146
11-13_19:27,85,37884,0.30674243743220975
11-13_19:28,85,37904,0.3000508517026902
11-13_19:28,85,37924,0.29376897931098944
11-13_19:28,85,37944,0.28813332046071694
11-13_19:28,85,37964,0.2870456758354391
11-13_19:28,85,37984,0.2916386093478649
11-13_19:29,85,38004,0.2969367404364876
11-13_19:29,85,38024,0.29471586868166916
11-13_19:29,85,38044,0.2993265418166463
11-13_19:29,85,38064,0.2992745202966034
11-13_19:29,85,38084,0.2969631985689584
11-13_19:29,85,38104,0.2961883435025811
11-13_19:30,85,38124,0.2969422743469476
11-13_19:30,85,38144,0.29601302749942987
11-13_19:30,85,38164,0.29712535114411043
11-13_19:30,85,38184,0.297711969477435
11-13_19:30,85,38204,0.2980774034991077
11-13_19:31,85,38224,0.2991139864362778
11-13_19:31,85,38244,0.29927006122611827
11-13_19:31,85,38264,0.30009486052122997
11-13_19:32,86,38289,0.27715298086404805
11-13_19:32,86,38309,0.2863367345184088
11-13_19:32,86,38329,0.3070348230501016
11-13_19:32,86,38349,0.3152833392843604
11-13_19:33,86,38369,0.3053931887447835
11-13_19:33,86,38389,0.3044545092309516
11-13_19:33,86,38409,0.30029650836118643
11-13_19:33,86,38429,0.30357946283184023
11-13_19:33,86,38449,0.3002045590844421
11-13_19:34,86,38469,0.3017786192893983
11-13_19:34,86,38489,0.3007665804163977
11-13_19:34,86,38509,0.3002984014650186
11-13_19:34,86,38529,0.2965101356689747
11-13_19:34,86,38549,0.29798910146845253
11-13_19:35,86,38569,0.29927824539442854
11-13_19:35,86,38589,0.30015887061599644
11-13_19:35,86,38609,0.29864322093918033
11-13_19:35,86,38629,0.29655981790274366
11-13_19:35,86,38649,0.29661569122813225
11-13_19:36,86,38669,0.2972778124175964
11-13_19:36,86,38689,0.2972837832889385
11-13_19:36,86,38709,0.2970727916637603
